Frequency (Hz),Magnitude (dB),
3492.187500,0.094514,
3495.117188,0.099744,
3498.046875,0.094381,
3500.976562,0.099789,
3503.906250,0.094421,
3506.835938,0.099625,
3509.765625,0.094252,
3512.695312,0.099391,
3515.625000,0.094243,
3518.554688,0.099502,
3521.484375,0.094188,
3524.414062,0.099491,
3527.343750,0.094143,
3530.273438,0.099295,
3533.203125,0.094093,
3536.132812,0.099245,
3539.062500,0.093903,
3541.992188,0.099248,
3544.921875,0.094004,
3547.851562,0.099244,
3550.781250,0.093988,
3553.710938,0.099151,
3556.640625,0.093706,
3559.570312,0.099057,
3562.500000,0.093637,
3565.429688,0.098933,
3568.359375,0.093771,
3571.289062,0.098953,
3574.218750,0.093669,
3577.148438,0.098849,
3580.078125,0.093705,
3583.007812,0.098844,
3585.937500,0.093657,
3588.867188,0.098750,
3591.796875,0.093546,
3594.726562,0.098519,
3597.656250,0.093499,
3600.585938,0.098653,
3603.515625,0.093232,
3606.445312,0.098733,
3609.375000,0.093363,
3612.304688,0.098766,
3615.234375,0.093292,
3618.164062,0.098420,
3621.093750,0.093159,
3624.023438,0.098426,
3626.953125,0.093196,
3629.882812,0.098355,
3632.812500,0.092964,
3635.742188,0.098470,
3638.671875,0.093098,
3641.601562,0.098332,
3644.531250,0.092909,
3647.460938,0.098234,
3650.390625,0.093047,
3653.320312,0.098208,
3656.250000,0.092758,
3659.179688,0.098370,
3662.109375,0.092806,
3665.039062,0.098146,
3667.968750,0.092807,
3670.898438,0.098040,
3673.828125,0.092811,
3676.757812,0.098004,
3679.687500,0.092679,
3682.617188,0.098058,
3685.546875,0.092591,
3688.476562,0.097769,
3691.406250,0.092792,
3694.335938,0.097855,
3697.265625,0.092647,
3700.195312,0.097831,
3703.125000,0.092543,
3706.054688,0.097725,
3708.984375,0.092397,
3711.914062,0.097700,
3714.843750,0.092446,
3717.773438,0.097642,
3720.703125,0.092375,
3723.632812,0.097550,
3726.562500,0.092330,
3729.492188,0.097689,
3732.421875,0.092293,
3735.351562,0.097554,
3738.281250,0.092237,
3741.210938,0.097544,
3744.140625,0.092256,
3747.070312,0.097474,
3750.000000,0.092124,
3752.929688,0.097328,
3755.859375,0.092068,
3758.789062,0.097343,
3761.718750,0.091980,
3764.648438,0.097326,
3767.578125,0.091971,
3770.507812,0.097146,
3773.437500,0.092038,
3776.367188,0.097316,
3779.296875,0.092063,
3782.226562,0.096986,
3785.156250,0.091909,
3788.085938,0.097012,
3791.015625,0.091836,
3793.945312,0.096879,
3796.875000,0.091732,
3799.804688,0.097000,
3802.734375,0.091689,
3805.664062,0.097101,
3808.593750,0.091717,
3811.523438,0.096981,
3814.453125,0.091699,
3817.382812,0.096859,
3820.312500,0.091492,
3823.242188,0.096820,
3826.171875,0.091523,
3829.101562,0.096547,
3832.031250,0.091361,
3834.960938,0.096684,
3837.890625,0.091351,
3840.820312,0.096567,
3843.750000,0.091241,
3846.679688,0.096458,
3849.609375,0.091402,
3852.539062,0.096594,
3855.468750,0.091201,
3858.398438,0.096353,
3861.328125,0.091054,
3864.257812,0.096354,
3867.187500,0.091038,
3870.117188,0.096403,
3873.046875,0.091044,
3875.976562,0.096418,
3878.906250,0.090995,
3881.835938,0.096247,
3884.765625,0.090884,
3887.695312,0.096328,
3890.625000,0.090985,
3893.554688,0.096049,
3896.484375,0.090858,
3899.414062,0.095973,
3902.343750,0.090609,
3905.273438,0.095945,
3908.203125,0.090815,
3911.132812,0.096067,
3914.062500,0.090726,
3916.992188,0.096048,
3919.921875,0.090646,
3922.851562,0.095857,
3925.781250,0.090466,
3928.710938,0.095903,
3931.640625,0.090529,
3934.570312,0.095826,
3937.500000,0.090565,
3940.429688,0.095872,
3943.359375,0.090464,
3946.289062,0.095773,
3949.218750,0.090455,
3952.148438,0.095485,
3955.078125,0.090345,
3958.007812,0.095769,
3960.937500,0.090304,
3963.867188,0.095746,
3966.796875,0.090419,
3969.726562,0.095601,
3972.656250,0.090284,
3975.585938,0.095530,
3978.515625,0.090268,
3981.445312,0.095583,
3984.375000,0.090088,
3987.304688,0.095483,
3990.234375,0.090167,
3993.164062,0.095608,
3996.093750,0.090015,
3999.023438,0.095312,
4001.953125,0.090150,
4004.882812,0.095235,
4007.812500,0.089975,
4010.742188,0.095289,
4013.671875,0.089918,
4016.601562,0.095335,
4019.531250,0.089764,
4022.460938,0.095138,
4025.390625,0.090003,
4028.320312,0.095240,
4031.250000,0.089910,
4034.179688,0.095225,
4037.109375,0.089908,
4040.039062,0.095234,
4042.968750,0.089853,
4045.898438,0.095074,
4048.828125,0.089991,
4051.757812,0.095038,
4054.687500,0.089739,
4057.617188,0.095089,
4060.546875,0.089719,
4063.476562,0.094901,
4066.406250,0.089583,
4069.335938,0.094956,
4072.265625,0.089741,
4075.195312,0.094879,
4078.125000,0.089451,
4081.054688,0.094839,
4083.984375,0.089601,
4086.914062,0.094691,
4089.843750,0.089404,
4092.773438,0.094810,
4095.703125,0.089579,
4098.632812,0.094661,
4101.562500,0.089714,
4104.492188,0.094689,
4107.421875,0.089363,
4110.351562,0.094573,
4113.281250,0.089427,
4116.210938,0.094708,
4119.140625,0.089422,
4122.070312,0.094653,
4125.000000,0.089243,
4127.929688,0.094651,
4130.859375,0.089220,
4133.789062,0.094442,
4136.718750,0.089343,
4139.648438,0.094420,
4142.578125,0.088936,
4145.507812,0.094345,
4148.437500,0.089095,
4151.367188,0.094371,
4154.296875,0.089067,
4157.226562,0.094373,
4160.156250,0.088955,
4163.085938,0.094278,
4166.015625,0.089090,
4168.945312,0.094204,
4171.875000,0.088871,
4174.804688,0.094199,
4177.734375,0.088919,
4180.664062,0.094130,
4183.593750,0.088858,
4186.523438,0.094137,
4189.453125,0.088835,
4192.382812,0.093972,
4195.312500,0.088883,
4198.242188,0.093883,
4201.171875,0.088687,
4204.101562,0.093879,
4207.031250,0.088712,
4209.960938,0.093978,
4212.890625,0.088551,
4215.820312,0.094005,
4218.750000,0.088374,
4221.679688,0.093686,
4224.609375,0.088549,
4227.539062,0.093804,
4230.468750,0.088421,
4233.398438,0.093815,
4236.328125,0.088417,
4239.257812,0.093721,
4242.187500,0.088372,
4245.117188,0.093891,
4248.046875,0.088346,
4250.976562,0.093594,
4253.906250,0.088323,
4256.835938,0.093383,
4259.765625,0.088077,
4262.695312,0.093749,
4265.625000,0.088210,
4268.554688,0.093528,
4271.484375,0.088321,
4274.414062,0.093317,
4277.343750,0.088186,
4280.273438,0.093268,
4283.203125,0.088053,
4286.132812,0.093311,
4289.062500,0.088029,
4291.992188,0.093390,
4294.921875,0.088039,
4297.851562,0.093289,
4300.781250,0.087938,
4303.710938,0.093286,
4306.640625,0.088109,
4309.570312,0.093166,
4312.500000,0.088008,
4315.429688,0.093097,
4318.359375,0.087973,
4321.289062,0.093145,
4324.218750,0.087945,
4327.148438,0.092978,
4330.078125,0.087845,
4333.007812,0.093039,
4335.937500,0.087755,
4338.867188,0.093228,
4341.796875,0.087772,
4344.726562,0.092980,
4347.656250,0.087645,
4350.585938,0.092964,
4353.515625,0.087736,
4356.445312,0.093058,
4359.375000,0.087794,
4362.304688,0.092829,
4365.234375,0.087787,
4368.164062,0.092985,
4371.093750,0.087371,
4374.023438,0.092796,
4376.953125,0.087432,
4379.882812,0.092928,
4382.812500,0.087512,
4385.742188,0.092944,
4388.671875,0.087660,
4391.601562,0.092763,
4394.531250,0.087544,
4397.460938,0.092799,
4400.390625,0.087512,
4403.320312,0.092607,
4406.250000,0.087393,
4409.179688,0.092680,
4412.109375,0.087529,
4415.039062,0.092845,
4417.968750,0.087569,
4420.898438,0.092763,
4423.828125,0.087552,
4426.757812,0.092692,
4429.687500,0.087161,
4432.617188,0.092752,
4435.546875,0.087119,
4438.476562,0.092479,
4441.406250,0.087257,
4444.335938,0.092593,
4447.265625,0.087201,
4450.195312,0.092440,
4453.125000,0.087088,
4456.054688,0.092446,
4458.984375,0.087219,
4461.914062,0.092485,
4464.843750,0.087241,
4467.773438,0.092514,
4470.703125,0.086916,
4473.632812,0.092395,
4476.562500,0.087050,
4479.492188,0.092434,
4482.421875,0.087037,
4485.351562,0.092322,
4488.281250,0.086786,
4491.210938,0.092477,
4494.140625,0.086918,
4497.070312,0.092156,
4500.000000,0.086952,
4502.929688,0.092317,
4505.859375,0.087014,
4508.789062,0.092202,
4511.718750,0.086760,
4514.648438,0.092120,
4517.578125,0.086911,
4520.507812,0.092135,
4523.437500,0.086856,
4526.367188,0.091976,
4529.296875,0.086630,
4532.226562,0.091737,
4535.156250,0.086835,
4538.085938,0.091904,
4541.015625,0.086704,
4543.945312,0.091960,
4546.875000,0.086674,
4549.804688,0.091976,
4552.734375,0.086547,
4555.664062,0.091878,
4558.593750,0.086454,
4561.523438,0.091715,
4564.453125,0.086529,
4567.382812,0.091848,
4570.312500,0.086368,
4573.242188,0.091834,
4576.171875,0.086636,
4579.101562,0.091866,
4582.031250,0.086271,
4584.960938,0.091859,
4587.890625,0.086526,
4590.820312,0.091714,
4593.750000,0.086455,
4596.679688,0.091501,
4599.609375,0.086245,
4602.539062,0.091674,
4605.468750,0.086412,
4608.398438,0.091531,
4611.328125,0.086405,
4614.257812,0.091648,
4617.187500,0.086344,
4620.117188,0.091524,
4623.046875,0.086241,
4625.976562,0.091490,
4628.906250,0.086275,
4631.835938,0.091544,
4634.765625,0.086400,
4637.695312,0.091520,
4640.625000,0.086242,
4643.554688,0.091377,
4646.484375,0.086163,
4649.414062,0.091423,
4652.343750,0.086087,
4655.273438,0.091355,
4658.203125,0.086117,
4661.132812,0.091472,
4664.062500,0.086159,
4666.992188,0.091173,
4669.921875,0.086169,
4672.851562,0.091348,
4675.781250,0.086007,
4678.710938,0.091167,
4681.640625,0.085877,
4684.570312,0.091058,
4687.500000,0.085929,
4690.429688,0.091174,
4693.359375,0.085870,
4696.289062,0.091181,
4699.218750,0.085949,
4702.148438,0.091109,
4705.078125,0.085879,
4708.007812,0.091153,
4710.937500,0.085929,
4713.867188,0.091010,
4716.796875,0.085648,
4719.726562,0.091161,
4722.656250,0.085919,
4725.585938,0.091075,
4728.515625,0.085673,
4731.445312,0.091118,
4734.375000,0.085784,
4737.304688,0.090853,
4740.234375,0.085871,
4743.164062,0.090942,
4746.093750,0.085631,
4749.023438,0.090994,
4751.953125,0.085790,
4754.882812,0.090756,
4757.812500,0.085603,
4760.742188,0.090860,
4763.671875,0.085712,
4766.601562,0.090742,
4769.531250,0.085417,
4772.460938,0.090760,
4775.390625,0.085496,
4778.320312,0.090815,
4781.250000,0.085441,
4784.179688,0.090532,
4787.109375,0.085423,
4790.039062,0.090618,
4792.968750,0.085489,
4795.898438,0.090585,
4798.828125,0.085371,
4801.757812,0.090649,
4804.687500,0.085640,
4807.617188,0.090481,
4810.546875,0.085130,
4813.476562,0.090709,
4816.406250,0.085331,
4819.335938,0.090396,
4822.265625,0.085150,
4825.195312,0.090490,
4828.125000,0.085296,
4831.054688,0.090467,
4833.984375,0.085150,
4836.914062,0.090325,
4839.843750,0.085046,
4842.773438,0.090565,
4845.703125,0.085193,
4848.632812,0.090620,
4851.562500,0.084988,
4854.492188,0.090449,
4857.421875,0.085278,
4860.351562,0.090370,
4863.281250,0.085022,
4866.210938,0.090308,
4869.140625,0.085225,
4872.070312,0.090324,
4875.000000,0.085156,
4877.929688,0.090302,
4880.859375,0.085204,
4883.789062,0.090346,
4886.718750,0.085036,
4889.648438,0.090118,
4892.578125,0.084919,
4895.507812,0.090306,
4898.437500,0.084840,
4901.367188,0.090346,
4904.296875,0.084831,
4907.226562,0.090267,
4910.156250,0.085010,
4913.085938,0.090287,
4916.015625,0.085000,
4918.945312,0.089926,
4921.875000,0.084910,
4924.804688,0.090221,
4927.734375,0.084828,
4930.664062,0.090064,
4933.593750,0.084665,
4936.523438,0.090006,
4939.453125,0.084745,
4942.382812,0.090068,
4945.312500,0.084636,
4948.242188,0.089998,
4951.171875,0.084789,
4954.101562,0.090323,
4957.031250,0.084690,
4959.960938,0.089937,
4962.890625,0.084573,
4965.820312,0.090042,
4968.750000,0.084526,
4971.679688,0.089905,
4974.609375,0.084707,
4977.539062,0.089836,
4980.468750,0.084547,
4983.398438,0.089903,
4986.328125,0.084607,
4989.257812,0.089850,
4992.187500,0.084542,
4995.117188,0.089772,
4998.046875,0.084511,
5000.976562,0.089797,
5003.906250,0.084513,
5006.835938,0.089660,
5009.765625,0.084410,
5012.695312,0.089611,
5015.625000,0.084300,
5018.554688,0.089660,
5021.484375,0.084348,
5024.414062,0.089824,
5027.343750,0.084292,
5030.273438,0.089656,
5033.203125,0.084383,
5036.132812,0.089563,
5039.062500,0.084405,
5041.992188,0.089889,
5044.921875,0.084450,
5047.851562,0.089385,
5050.781250,0.084249,
5053.710938,0.089571,
5056.640625,0.084443,
5059.570312,0.089317,
5062.500000,0.084262,
5065.429688,0.089587,
5068.359375,0.084458,
5071.289062,0.089455,
5074.218750,0.084234,
5077.148438,0.089634,
5080.078125,0.084198,
5083.007812,0.089441,
5085.937500,0.084364,
5088.867188,0.089502,
5091.796875,0.084197,
5094.726562,0.089438,
5097.656250,0.084180,
5100.585938,0.089580,
5103.515625,0.084189,
5106.445312,0.089375,
5109.375000,0.084279,
5112.304688,0.089368,
5115.234375,0.084201,
5118.164062,0.089462,
5121.093750,0.084310,
5124.023438,0.089436,
5126.953125,0.083968,
5129.882812,0.089398,
5132.812500,0.084209,
5135.742188,0.089241,
5138.671875,0.084066,
5141.601562,0.089263,
5144.531250,0.083993,
5147.460938,0.089220,
5150.390625,0.083910,
5153.320312,0.089340,
5156.250000,0.083946,
5159.179688,0.089256,
5162.109375,0.083989,
5165.039062,0.089289,
5167.968750,0.083932,
5170.898438,0.089008,
5173.828125,0.083936,
5176.757812,0.089270,
5179.687500,0.084152,
5182.617188,0.089145,
5185.546875,0.083939,
5188.476562,0.089040,
5191.406250,0.084014,
5194.335938,0.088983,
5197.265625,0.083482,
5200.195312,0.089018,
5203.125000,0.083827,
5206.054688,0.089190,
5208.984375,0.083846,
5211.914062,0.088991,
5214.843750,0.083767,
5217.773438,0.089011,
5220.703125,0.083777,
5223.632812,0.088945,
5226.562500,0.083730,
5229.492188,0.089034,
5232.421875,0.083648,
5235.351562,0.088870,
5238.281250,0.083640,
5241.210938,0.088871,
5244.140625,0.083555,
5247.070312,0.088875,
5250.000000,0.083629,
5252.929688,0.088875,
5255.859375,0.083537,
5258.789062,0.088793,
5261.718750,0.083560,
5264.648438,0.088881,
5267.578125,0.083469,
5270.507812,0.088653,
5273.437500,0.083178,
5276.367188,0.088768,
5279.296875,0.083384,
5282.226562,0.088636,
5285.156250,0.083314,
5288.085938,0.088601,
5291.015625,0.083530,
5293.945312,0.088654,
5296.875000,0.083200,
5299.804688,0.088489,
5302.734375,0.083150,
5305.664062,0.088728,
5308.593750,0.083160,
5311.523438,0.088586,
5314.453125,0.083106,
5317.382812,0.088507,
5320.312500,0.082947,
5323.242188,0.088590,
5326.171875,0.083019,
5329.101562,0.088313,
5332.031250,0.082971,
5334.960938,0.088340,
5337.890625,0.082927,
5340.820312,0.088374,
5343.750000,0.083050,
5346.679688,0.088197,
5349.609375,0.083069,
5352.539062,0.088290,
5355.468750,0.082966,
5358.398438,0.088364,
5361.328125,0.083105,
5364.257812,0.088239,
5367.187500,0.083146,
5370.117188,0.088110,
5373.046875,0.082856,
5375.976562,0.088249,
5378.906250,0.082987,
5381.835938,0.088246,
5384.765625,0.083105,
5387.695312,0.088070,
5390.625000,0.082832,
5393.554688,0.088058,
5396.484375,0.082926,
5399.414062,0.087915,
5402.343750,0.082761,
5405.273438,0.088012,
5408.203125,0.082929,
5411.132812,0.088225,
5414.062500,0.082848,
5416.992188,0.088130,
5419.921875,0.082865,
5422.851562,0.088082,
5425.781250,0.082667,
5428.710938,0.087944,
5431.640625,0.082692,
5434.570312,0.088009,
5437.500000,0.082746,
5440.429688,0.087916,
5443.359375,0.082765,
5446.289062,0.087788,
5449.218750,0.082941,
5452.148438,0.088146,
5455.078125,0.082796,
5458.007812,0.087874,
5460.937500,0.082813,
5463.867188,0.087883,
5466.796875,0.082702,
5469.726562,0.088055,
5472.656250,0.082706,
5475.585938,0.087997,
5478.515625,0.082777,
5481.445312,0.088024,
5484.375000,0.082768,
5487.304688,0.087871,
5490.234375,0.082742,
5493.164062,0.087784,
5496.093750,0.082698,
5499.023438,0.087991,
5501.953125,0.082707,
5504.882812,0.087883,
5507.812500,0.082589,
5510.742188,0.087768,
5513.671875,0.082555,
5516.601562,0.087922,
5519.531250,0.082593,
5522.460938,0.087752,
5525.390625,0.082490,
5528.320312,0.087694,
5531.250000,0.082393,
5534.179688,0.087865,
5537.109375,0.082417,
5540.039062,0.087909,
5542.968750,0.082400,
5545.898438,0.087858,
5548.828125,0.082425,
5551.757812,0.087785,
5554.687500,0.082432,
5557.617188,0.087712,
5560.546875,0.082338,
5563.476562,0.087856,
5566.406250,0.082394,
5569.335938,0.087939,
5572.265625,0.082411,
5575.195312,0.087614,
5578.125000,0.082456,
5581.054688,0.087695,
5583.984375,0.082425,
5586.914062,0.087554,
5589.843750,0.082427,
5592.773438,0.087628,
5595.703125,0.082271,
5598.632812,0.087561,
5601.562500,0.082125,
5604.492188,0.087334,
5607.421875,0.082162,
5610.351562,0.087478,
5613.281250,0.082221,
5616.210938,0.087545,
5619.140625,0.082244,
5622.070312,0.087427,
5625.000000,0.082020,
5627.929688,0.087399,
5630.859375,0.081945,
5633.789062,0.087574,
5636.718750,0.082235,
5639.648438,0.087386,
5642.578125,0.082263,
5645.507812,0.087338,
5648.437500,0.082091,
5651.367188,0.087514,
5654.296875,0.082200,
5657.226562,0.087346,
5660.156250,0.081970,
5663.085938,0.087380,
5666.015625,0.082147,
5668.945312,0.087444,
5671.875000,0.082212,
5674.804688,0.087420,
5677.734375,0.082121,
5680.664062,0.087464,
5683.593750,0.081820,
5686.523438,0.087423,
5689.453125,0.082092,
5692.382812,0.087339,
5695.312500,0.082132,
5698.242188,0.087387,
5701.171875,0.082031,
5704.101562,0.087152,
5707.031250,0.081903,
5709.960938,0.087547,
5712.890625,0.081861,
5715.820312,0.087328,
5718.750000,0.081697,
5721.679688,0.087243,
5724.609375,0.082045,
5727.539062,0.087221,
5730.468750,0.081872,
5733.398438,0.087174,
5736.328125,0.081995,
5739.257812,0.087191,
5742.187500,0.081947,
5745.117188,0.087189,
5748.046875,0.081870,
5750.976562,0.087182,
5753.906250,0.082057,
5756.835938,0.087118,
5759.765625,0.081854,
5762.695312,0.087046,
5765.625000,0.081793,
5768.554688,0.087100,
5771.484375,0.081719,
5774.414062,0.087193,
5777.343750,0.081746,
5780.273438,0.087009,
5783.203125,0.081746,
5786.132812,0.086971,
5789.062500,0.081619,
5791.992188,0.086940,
5794.921875,0.081729,
5797.851562,0.087238,
5800.781250,0.081748,
5803.710938,0.087094,
5806.640625,0.081996,
5809.570312,0.086875,
5812.500000,0.081536,
5815.429688,0.086875,
5818.359375,0.081694,
5821.289062,0.086842,
5824.218750,0.081344,
5827.148438,0.087060,
5830.078125,0.081652,
5833.007812,0.086773,
5835.937500,0.081577,
5838.867188,0.086748,
5841.796875,0.081601,
5844.726562,0.086770,
5847.656250,0.081423,
5850.585938,0.086856,
5853.515625,0.081645,
5856.445312,0.086633,
5859.375000,0.081540,
5862.304688,0.086638,
5865.234375,0.081514,
5868.164062,0.086884,
5871.093750,0.081477,
5874.023438,0.086610,
5876.953125,0.081485,
5879.882812,0.086647,
5882.812500,0.081383,
5885.742188,0.086703,
5888.671875,0.081296,
5891.601562,0.086636,
5894.531250,0.081247,
5897.460938,0.086562,
5900.390625,0.081275,
5903.320312,0.086521,
5906.250000,0.081344,
5909.179688,0.086522,
5912.109375,0.081468,
5915.039062,0.086489,
5917.968750,0.081281,
5920.898438,0.086510,
5923.828125,0.081100,
5926.757812,0.086632,
5929.687500,0.081162,
5932.617188,0.086568,
5935.546875,0.081022,
5938.476562,0.086378,
5941.406250,0.081011,
5944.335938,0.086337,
5947.265625,0.080951,
5950.195312,0.086482,
5953.125000,0.080957,
5956.054688,0.086478,
5958.984375,0.081180,
5961.914062,0.086128,
5964.843750,0.081130,
5967.773438,0.086232,
5970.703125,0.080966,
5973.632812,0.086116,
5976.562500,0.080898,
5979.492188,0.086183,
5982.421875,0.081000,
5985.351562,0.086443,
5988.281250,0.081093,
5991.210938,0.086360,
5994.140625,0.080994,
5997.070312,0.086226,
6000.000000,0.080865,
6002.929688,0.086124,
6005.859375,0.080942,
6008.789062,0.086256,
6011.718750,0.080999,
6014.648438,0.085925,
6017.578125,0.080722,
6020.507812,0.086237,
6023.437500,0.080857,
6026.367188,0.085931,
6029.296875,0.080871,
6032.226562,0.086110,
6035.156250,0.080787,
6038.085938,0.086097,
6041.015625,0.080890,
6043.945312,0.086037,
6046.875000,0.080777,
6049.804688,0.085865,
6052.734375,0.080722,
6055.664062,0.085957,
6058.593750,0.080964,
6061.523438,0.086051,
6064.453125,0.080801,
6067.382812,0.086113,
6070.312500,0.080752,
6073.242188,0.086077,
6076.171875,0.080814,
6079.101562,0.086090,
6082.031250,0.080584,
6084.960938,0.085873,
6087.890625,0.080616,
6090.820312,0.085784,
6093.750000,0.080850,
6096.679688,0.085918,
6099.609375,0.080513,
6102.539062,0.085919,
6105.468750,0.080540,
6108.398438,0.085980,
6111.328125,0.080714,
6114.257812,0.085964,
6117.187500,0.080644,
6120.117188,0.086033,
6123.046875,0.080743,
6125.976562,0.085836,
6128.906250,0.080454,
6131.835938,0.085934,
6134.765625,0.080575,
6137.695312,0.085838,
6140.625000,0.080575,
6143.554688,0.085839,
6146.484375,0.080471,
6149.414062,0.085642,
6152.343750,0.080372,
6155.273438,0.086035,
6158.203125,0.080337,
6161.132812,0.085699,
6164.062500,0.080319,
6166.992188,0.085724,
6169.921875,0.080534,
6172.851562,0.085910,
6175.781250,0.080495,
6178.710938,0.085858,
6181.640625,0.080380,
6184.570312,0.085901,
6187.500000,0.080405,
6190.429688,0.085700,
6193.359375,0.080492,
6196.289062,0.085830,
6199.218750,0.080727,
6202.148438,0.085771,
6205.078125,0.080434,
6208.007812,0.085721,
6210.937500,0.080256,
6213.867188,0.085728,
6216.796875,0.080333,
6219.726562,0.085423,
6222.656250,0.080335,
6225.585938,0.085698,
6228.515625,0.080199,
6231.445312,0.085349,
6234.375000,0.080137,
6237.304688,0.085503,
6240.234375,0.080257,
6243.164062,0.085671,
6246.093750,0.080236,
6249.023438,0.085640,
6251.953125,0.080262,
6254.882812,0.085497,
6257.812500,0.080268,
6260.742188,0.085292,
6263.671875,0.080299,
6266.601562,0.085524,
6269.531250,0.080320,
6272.460938,0.085490,
6275.390625,0.080260,
6278.320312,0.085531,
6281.250000,0.080233,
6284.179688,0.085357,
6287.109375,0.080041,
6290.039062,0.085444,
6292.968750,0.080069,
6295.898438,0.085215,
6298.828125,0.080099,
6301.757812,0.085485,
6304.687500,0.080138,
6307.617188,0.085290,
6310.546875,0.080046,
6313.476562,0.085510,
6316.406250,0.080128,
6319.335938,0.085314,
6322.265625,0.080103,
6325.195312,0.085536,
6328.125000,0.080162,
6331.054688,0.085291,
6333.984375,0.080160,
6336.914062,0.085432,
6339.843750,0.080307,
6342.773438,0.085294,
6345.703125,0.080020,
6348.632812,0.085284,
6351.562500,0.080112,
6354.492188,0.085222,
6357.421875,0.079981,
6360.351562,0.085193,
6363.281250,0.080044,
6366.210938,0.085129,
6369.140625,0.080029,
6372.070312,0.085324,
6375.000000,0.079962,
6377.929688,0.085277,
6380.859375,0.080083,
6383.789062,0.085288,
6386.718750,0.079901,
6389.648438,0.085160,
6392.578125,0.079898,
6395.507812,0.085258,
6398.437500,0.080090,
6401.367188,0.085207,
6404.296875,0.079757,
6407.226562,0.084966,
6410.156250,0.079935,
6413.085938,0.084995,
6416.015625,0.079863,
6418.945312,0.085178,
6421.875000,0.079759,
6424.804688,0.085216,
6427.734375,0.079864,
6430.664062,0.085019,
6433.593750,0.079960,
6436.523438,0.085147,
6439.453125,0.079824,
6442.382812,0.085002,
6445.312500,0.079926,
6448.242188,0.084869,
6451.171875,0.079546,
6454.101562,0.085115,
6457.031250,0.079807,
6459.960938,0.084939,
6462.890625,0.079549,
6465.820312,0.084875,
6468.750000,0.079684,
6471.679688,0.084823,
6474.609375,0.079533,
6477.539062,0.084920,
6480.468750,0.079495,
6483.398438,0.084884,
6486.328125,0.079644,
6489.257812,0.085096,
6492.187500,0.079675,
6495.117188,0.084828,
6498.046875,0.079567,
6500.976562,0.084961,
6503.906250,0.079702,
6506.835938,0.084903,
6509.765625,0.079536,
6512.695312,0.085006,
6515.625000,0.079511,
6518.554688,0.084732,
6521.484375,0.079307,
6524.414062,0.084665,
6527.343750,0.079492,
6530.273438,0.084903,
6533.203125,0.079528,
6536.132812,0.084730,
6539.062500,0.079422,
6541.992188,0.084525,
6544.921875,0.079552,
6547.851562,0.084793,
6550.781250,0.079383,
6553.710938,0.084596,
6556.640625,0.079348,
6559.570312,0.084792,
6562.500000,0.079493,
6565.429688,0.084620,
6568.359375,0.079516,
6571.289062,0.084676,
6574.218750,0.079559,
6577.148438,0.084545,
6580.078125,0.079223,
6583.007812,0.084517,
6585.937500,0.079221,
6588.867188,0.084459,
6591.796875,0.079095,
6594.726562,0.084425,
6597.656250,0.079139,
6600.585938,0.084621,
6603.515625,0.079131,
6606.445312,0.084341,
6609.375000,0.079133,
6612.304688,0.084480,
6615.234375,0.079136,
6618.164062,0.084539,
6621.093750,0.079153,
6624.023438,0.084438,
6626.953125,0.079089,
6629.882812,0.084350,
6632.812500,0.079160,
6635.742188,0.084518,
6638.671875,0.078990,
6641.601562,0.084450,
6644.531250,0.079008,
6647.460938,0.084332,
6650.390625,0.078883,
6653.320312,0.084318,
6656.250000,0.079082,
6659.179688,0.084377,
6662.109375,0.078960,
6665.039062,0.084351,
6667.968750,0.079134,
6670.898438,0.084454,
6673.828125,0.079017,
6676.757812,0.084357,
6679.687500,0.079038,
6682.617188,0.084413,
6685.546875,0.078922,
6688.476562,0.084060,
6691.406250,0.078769,
6694.335938,0.084180,
6697.265625,0.078944,
6700.195312,0.084246,
6703.125000,0.078922,
6706.054688,0.084391,
6708.984375,0.078935,
6711.914062,0.084155,
6714.843750,0.078825,
6717.773438,0.084119,
6720.703125,0.078856,
6723.632812,0.084262,
6726.562500,0.078899,
6729.492188,0.084170,
6732.421875,0.079061,
6735.351562,0.084068,
6738.281250,0.078973,
6741.210938,0.083994,
6744.140625,0.078876,
6747.070312,0.084263,
6750.000000,0.078857,
6752.929688,0.083914,
6755.859375,0.078872,
6758.789062,0.084046,
6761.718750,0.078966,
6764.648438,0.084243,
6767.578125,0.078850,
6770.507812,0.084039,
6773.437500,0.078919,
6776.367188,0.084281,
6779.296875,0.078891,
6782.226562,0.084006,
6785.156250,0.078765,
6788.085938,0.084027,
6791.015625,0.078940,
6793.945312,0.084161,
6796.875000,0.078848,
6799.804688,0.084075,
6802.734375,0.078847,
6805.664062,0.084037,
6808.593750,0.078813,
6811.523438,0.084024,
6814.453125,0.078620,
6817.382812,0.083782,
6820.312500,0.078845,
6823.242188,0.084102,
6826.171875,0.078745,
6829.101562,0.084026,
6832.031250,0.078465,
6834.960938,0.084069,
6837.890625,0.078560,
6840.820312,0.083874,
6843.750000,0.078614,
6846.679688,0.083874,
6849.609375,0.078597,
6852.539062,0.083926,
6855.468750,0.078871,
6858.398438,0.083816,
6861.328125,0.078763,
6864.257812,0.083746,
6867.187500,0.078687,
6870.117188,0.084008,
6873.046875,0.078435,
6875.976562,0.083838,
6878.906250,0.078574,
6881.835938,0.083694,
6884.765625,0.078473,
6887.695312,0.083753,
6890.625000,0.078580,
6893.554688,0.083816,
6896.484375,0.078571,
6899.414062,0.083807,
6902.343750,0.078483,
