Frequency (Hz),Magnitude (dB),
3459.960938,0.442445,
3462.890625,0.442477,
3465.820312,0.442434,
3468.750000,0.442498,
3471.679688,0.442455,
3474.609375,0.442518,
3477.539062,0.442413,
3480.468750,0.442551,
3483.398438,0.442467,
3486.328125,0.442616,
3489.257812,0.442581,
3492.187500,0.442557,
3495.117188,0.442526,
3498.046875,0.442649,
3500.976562,0.442567,
3503.906250,0.442652,
3506.835938,0.442566,
3509.765625,0.442689,
3512.695312,0.442673,
3515.625000,0.442682,
3518.554688,0.442649,
3521.484375,0.442709,
3524.414062,0.442739,
3527.343750,0.442730,
3530.273438,0.442712,
3533.203125,0.442786,
3536.132812,0.442722,
3539.062500,0.442820,
3541.992188,0.442742,
3544.921875,0.442835,
3547.851562,0.442777,
3550.781250,0.442856,
3553.710938,0.442790,
3556.640625,0.442848,
3559.570312,0.442802,
3562.500000,0.442891,
3565.429688,0.442832,
3568.359375,0.442899,
3571.289062,0.442922,
3574.218750,0.443042,
3577.148438,0.442944,
3580.078125,0.442961,
3583.007812,0.442960,
3585.937500,0.443004,
3588.867188,0.442990,
3591.796875,0.443066,
3594.726562,0.443011,
3597.656250,0.443072,
3600.585938,0.443047,
3603.515625,0.443044,
3606.445312,0.443099,
3609.375000,0.443114,
3612.304688,0.443088,
3615.234375,0.443151,
3618.164062,0.443162,
3621.093750,0.443235,
3624.023438,0.443189,
3626.953125,0.443281,
3629.882812,0.443175,
3632.812500,0.443252,
3635.742188,0.443236,
3638.671875,0.443294,
3641.601562,0.443265,
3644.531250,0.443266,
3647.460938,0.443257,
3650.390625,0.443250,
3653.320312,0.443297,
3656.250000,0.443332,
3659.179688,0.443358,
3662.109375,0.443307,
3665.039062,0.443300,
3667.968750,0.443277,
3670.898438,0.443349,
3673.828125,0.443374,
3676.757812,0.443344,
3679.687500,0.443478,
3682.617188,0.443375,
3685.546875,0.443412,
3688.476562,0.443387,
3691.406250,0.443339,
3694.335938,0.443410,
3697.265625,0.443475,
3700.195312,0.443448,
3703.125000,0.443515,
3706.054688,0.443380,
3708.984375,0.443439,
3711.914062,0.443362,
3714.843750,0.443436,
3717.773438,0.443425,
3720.703125,0.443485,
3723.632812,0.443411,
3726.562500,0.443484,
3729.492188,0.443546,
3732.421875,0.443544,
3735.351562,0.443525,
3738.281250,0.443566,
3741.210938,0.443513,
3744.140625,0.443569,
3747.070312,0.443515,
3750.000000,0.443601,
3752.929688,0.443585,
3755.859375,0.443677,
3758.789062,0.443623,
3761.718750,0.443631,
3764.648438,0.443594,
3767.578125,0.443685,
3770.507812,0.443629,
3773.437500,0.443693,
3776.367188,0.443716,
3779.296875,0.443701,
3782.226562,0.443622,
3785.156250,0.443722,
3788.085938,0.443724,
3791.015625,0.443759,
3793.945312,0.443755,
3796.875000,0.443810,
3799.804688,0.443714,
3802.734375,0.443790,
3805.664062,0.443752,
3808.593750,0.443767,
3811.523438,0.443809,
3814.453125,0.443861,
3817.382812,0.443853,
3820.312500,0.443871,
3823.242188,0.443839,
3826.171875,0.443903,
3829.101562,0.443783,
3832.031250,0.443935,
3834.960938,0.443894,
3837.890625,0.443898,
3840.820312,0.443939,
3843.750000,0.443923,
3846.679688,0.443981,
3849.609375,0.443935,
3852.539062,0.443935,
3855.468750,0.443962,
3858.398438,0.443923,
3861.328125,0.443981,
3864.257812,0.443969,
3867.187500,0.443992,
3870.117188,0.443941,
3873.046875,0.443991,
3875.976562,0.443983,
3878.906250,0.444018,
3881.835938,0.444023,
3884.765625,0.444031,
3887.695312,0.444055,
3890.625000,0.444126,
3893.554688,0.443986,
3896.484375,0.444101,
3899.414062,0.444101,
3902.343750,0.444087,
3905.273438,0.444059,
3908.203125,0.444170,
3911.132812,0.444083,
3914.062500,0.444178,
3916.992188,0.444133,
3919.921875,0.444136,
3922.851562,0.444179,
3925.781250,0.444215,
3928.710938,0.444204,
3931.640625,0.444197,
3934.570312,0.444207,
3937.500000,0.444204,
3940.429688,0.444154,
3943.359375,0.444232,
3946.289062,0.444244,
3949.218750,0.444222,
3952.148438,0.444209,
3955.078125,0.444224,
3958.007812,0.444209,
3960.937500,0.444284,
3963.867188,0.444158,
3966.796875,0.444325,
3969.726562,0.444306,
3972.656250,0.444322,
3975.585938,0.444310,
3978.515625,0.444348,
3981.445312,0.444332,
3984.375000,0.444344,
3987.304688,0.444360,
3990.234375,0.444339,
3993.164062,0.444315,
3996.093750,0.444386,
3999.023438,0.444432,
4001.953125,0.444431,
4004.882812,0.444382,
4007.812500,0.444424,
4010.742188,0.444490,
4013.671875,0.444453,
4016.601562,0.444433,
4019.531250,0.444515,
4022.460938,0.444488,
4025.390625,0.444576,
4028.320312,0.444531,
4031.250000,0.444531,
4034.179688,0.444537,
4037.109375,0.444513,
4040.039062,0.444435,
4042.968750,0.444545,
4045.898438,0.444528,
4048.828125,0.444541,
4051.757812,0.444528,
4054.687500,0.444608,
4057.617188,0.444575,
4060.546875,0.444606,
4063.476562,0.444582,
4066.406250,0.444562,
4069.335938,0.444494,
4072.265625,0.444560,
4075.195312,0.444611,
4078.125000,0.444578,
4081.054688,0.444526,
4083.984375,0.444567,
4086.914062,0.444527,
4089.843750,0.444606,
4092.773438,0.444560,
4095.703125,0.444633,
4098.632812,0.444588,
4101.562500,0.444636,
4104.492188,0.444556,
4107.421875,0.444667,
4110.351562,0.444586,
4113.281250,0.444704,
4116.210938,0.444669,
4119.140625,0.444663,
4122.070312,0.444665,
4125.000000,0.444699,
4127.929688,0.444650,
4130.859375,0.444688,
4133.789062,0.444624,
4136.718750,0.444666,
4139.648438,0.444680,
4142.578125,0.444653,
4145.507812,0.444648,
4148.437500,0.444772,
4151.367188,0.444718,
4154.296875,0.444791,
4157.226562,0.444736,
4160.156250,0.444734,
4163.085938,0.444725,
4166.015625,0.444779,
4168.945312,0.444716,
4171.875000,0.444765,
4174.804688,0.444818,
4177.734375,0.444777,
4180.664062,0.444818,
4183.593750,0.444853,
4186.523438,0.444848,
4189.453125,0.444845,
4192.382812,0.444821,
4195.312500,0.444885,
4198.242188,0.444829,
4201.171875,0.444848,
4204.101562,0.444857,
4207.031250,0.444910,
4209.960938,0.444924,
4212.890625,0.444925,
4215.820312,0.444910,
4218.750000,0.444956,
4221.679688,0.444917,
4224.609375,0.444959,
4227.539062,0.444918,
4230.468750,0.444952,
4233.398438,0.444894,
4236.328125,0.444957,
4239.257812,0.444920,
4242.187500,0.444973,
4245.117188,0.445024,
4248.046875,0.445004,
4250.976562,0.444990,
4253.906250,0.445032,
4256.835938,0.445049,
4259.765625,0.445086,
4262.695312,0.445019,
4265.625000,0.445068,
4268.554688,0.445040,
4271.484375,0.445082,
4274.414062,0.445072,
4277.343750,0.445053,
4280.273438,0.445038,
4283.203125,0.445090,
4286.132812,0.445085,
4289.062500,0.445128,
4291.992188,0.445113,
4294.921875,0.445135,
4297.851562,0.445173,
4300.781250,0.445134,
4303.710938,0.445109,
4306.640625,0.445172,
4309.570312,0.445183,
4312.500000,0.445126,
4315.429688,0.445130,
4318.359375,0.445140,
4321.289062,0.445187,
4324.218750,0.445177,
4327.148438,0.445181,
4330.078125,0.445127,
4333.007812,0.445147,
4335.937500,0.445180,
4338.867188,0.445173,
4341.796875,0.445149,
4344.726562,0.445208,
4347.656250,0.445225,
4350.585938,0.445130,
4353.515625,0.445254,
4356.445312,0.445145,
4359.375000,0.445269,
4362.304688,0.445216,
4365.234375,0.445291,
4368.164062,0.445178,
4371.093750,0.445210,
4374.023438,0.445153,
4376.953125,0.445220,
4379.882812,0.445222,
4382.812500,0.445241,
4385.742188,0.445294,
4388.671875,0.445240,
4391.601562,0.445193,
4394.531250,0.445252,
4397.460938,0.445211,
4400.390625,0.445272,
4403.320312,0.445228,
4406.250000,0.445265,
4409.179688,0.445323,
4412.109375,0.445250,
4415.039062,0.445268,
4417.968750,0.445265,
4420.898438,0.445284,
4423.828125,0.445276,
4426.757812,0.445244,
4429.687500,0.445280,
4432.617188,0.445252,
4435.546875,0.445303,
4438.476562,0.445263,
4441.406250,0.445309,
4444.335938,0.445303,
4447.265625,0.445343,
4450.195312,0.445335,
4453.125000,0.445377,
4456.054688,0.445380,
4458.984375,0.445468,
4461.914062,0.445408,
4464.843750,0.445491,
4467.773438,0.445452,
4470.703125,0.445518,
4473.632812,0.445455,
4476.562500,0.445501,
4479.492188,0.445496,
4482.421875,0.445497,
4485.351562,0.445490,
4488.281250,0.445507,
4491.210938,0.445478,
4494.140625,0.445550,
4497.070312,0.445517,
4500.000000,0.445607,
4502.929688,0.445503,
4505.859375,0.445535,
4508.789062,0.445519,
4511.718750,0.445531,
4514.648438,0.445552,
4517.578125,0.445616,
4520.507812,0.445556,
4523.437500,0.445588,
4526.367188,0.445559,
4529.296875,0.445556,
4532.226562,0.445483,
4535.156250,0.445607,
4538.085938,0.445570,
4541.015625,0.445540,
4543.945312,0.445521,
4546.875000,0.445505,
4549.804688,0.445497,
4552.734375,0.445567,
4555.664062,0.445537,
4558.593750,0.445573,
4561.523438,0.445586,
4564.453125,0.445587,
4567.382812,0.445549,
4570.312500,0.445553,
4573.242188,0.445512,
4576.171875,0.445496,
4579.101562,0.445482,
4582.031250,0.445568,
4584.960938,0.445552,
4587.890625,0.445621,
4590.820312,0.445547,
4593.750000,0.445653,
4596.679688,0.445554,
4599.609375,0.445623,
4602.539062,0.445515,
4605.468750,0.445642,
4608.398438,0.445657,
4611.328125,0.445626,
4614.257812,0.445596,
4617.187500,0.445676,
4620.117188,0.445537,
4623.046875,0.445697,
4625.976562,0.445579,
4628.906250,0.445641,
4631.835938,0.445634,
4634.765625,0.445703,
4637.695312,0.445649,
4640.625000,0.445673,
4643.554688,0.445673,
4646.484375,0.445708,
4649.414062,0.445685,
4652.343750,0.445740,
4655.273438,0.445688,
4658.203125,0.445746,
4661.132812,0.445661,
4664.062500,0.445717,
4666.992188,0.445729,
4669.921875,0.445740,
4672.851562,0.445676,
4675.781250,0.445752,
4678.710938,0.445732,
4681.640625,0.445779,
4684.570312,0.445732,
4687.500000,0.445810,
4690.429688,0.445755,
4693.359375,0.445733,
4696.289062,0.445802,
4699.218750,0.445812,
4702.148438,0.445720,
4705.078125,0.445817,
4708.007812,0.445743,
4710.937500,0.445872,
4713.867188,0.445850,
4716.796875,0.445912,
4719.726562,0.445856,
4722.656250,0.445868,
4725.585938,0.445868,
4728.515625,0.445892,
4731.445312,0.445845,
4734.375000,0.445928,
4737.304688,0.445888,
4740.234375,0.445953,
4743.164062,0.445908,
4746.093750,0.445942,
4749.023438,0.445932,
4751.953125,0.445891,
4754.882812,0.445819,
4757.812500,0.445988,
4760.742188,0.445919,
4763.671875,0.445936,
4766.601562,0.445905,
4769.531250,0.445988,
4772.460938,0.445890,
4775.390625,0.445961,
4778.320312,0.445929,
4781.250000,0.445998,
4784.179688,0.445958,
4787.109375,0.445986,
4790.039062,0.445997,
4792.968750,0.445989,
4795.898438,0.445920,
4798.828125,0.446023,
4801.757812,0.445940,
4804.687500,0.446011,
4807.617188,0.445999,
4810.546875,0.445988,
4813.476562,0.445942,
4816.406250,0.446006,
4819.335938,0.445971,
4822.265625,0.445972,
4825.195312,0.445988,
4828.125000,0.445997,
4831.054688,0.445879,
4833.984375,0.445988,
4836.914062,0.446004,
4839.843750,0.445998,
4842.773438,0.445896,
4845.703125,0.445965,
4848.632812,0.445944,
4851.562500,0.446007,
4854.492188,0.446069,
4857.421875,0.446062,
4860.351562,0.446034,
4863.281250,0.446084,
4866.210938,0.446023,
4869.140625,0.446052,
4872.070312,0.446045,
4875.000000,0.445994,
4877.929688,0.446052,
4880.859375,0.446012,
4883.789062,0.446076,
4886.718750,0.446096,
4889.648438,0.446039,
4892.578125,0.446156,
4895.507812,0.446033,
4898.437500,0.446093,
4901.367188,0.445970,
4904.296875,0.446125,
4907.226562,0.446057,
4910.156250,0.446059,
4913.085938,0.446060,
4916.015625,0.446121,
4918.945312,0.445958,
4921.875000,0.446077,
4924.804688,0.446104,
4927.734375,0.446099,
4930.664062,0.446056,
4933.593750,0.446081,
4936.523438,0.446106,
4939.453125,0.446112,
4942.382812,0.446146,
4945.312500,0.446153,
4948.242188,0.446150,
4951.171875,0.446187,
4954.101562,0.446112,
4957.031250,0.446171,
4959.960938,0.446137,
4962.890625,0.446179,
4965.820312,0.446198,
4968.750000,0.446184,
4971.679688,0.446189,
4974.609375,0.446232,
4977.539062,0.446207,
4980.468750,0.446258,
4983.398438,0.446187,
4986.328125,0.446273,
4989.257812,0.446244,
4992.187500,0.446303,
4995.117188,0.446231,
4998.046875,0.446313,
5000.976562,0.446238,
5003.906250,0.446310,
5006.835938,0.446241,
5009.765625,0.446316,
5012.695312,0.446330,
5015.625000,0.446292,
5018.554688,0.446338,
5021.484375,0.446298,
5024.414062,0.446246,
5027.343750,0.446333,
5030.273438,0.446217,
5033.203125,0.446342,
5036.132812,0.446261,
5039.062500,0.446374,
5041.992188,0.446274,
5044.921875,0.446306,
5047.851562,0.446346,
5050.781250,0.446347,
5053.710938,0.446301,
5056.640625,0.446347,
5059.570312,0.446252,
5062.500000,0.446334,
5065.429688,0.446350,
5068.359375,0.446324,
5071.289062,0.446255,
5074.218750,0.446292,
5077.148438,0.446352,
5080.078125,0.446317,
5083.007812,0.446245,
5085.937500,0.446310,
5088.867188,0.446312,
5091.796875,0.446294,
5094.726562,0.446257,
5097.656250,0.446346,
5100.585938,0.446221,
5103.515625,0.446348,
5106.445312,0.446316,
5109.375000,0.446306,
5112.304688,0.446317,
5115.234375,0.446319,
5118.164062,0.446197,
5121.093750,0.446309,
5124.023438,0.446346,
5126.953125,0.446317,
5129.882812,0.446226,
5132.812500,0.446378,
5135.742188,0.446300,
5138.671875,0.446292,
5141.601562,0.446230,
5144.531250,0.446379,
5147.460938,0.446292,
5150.390625,0.446372,
5153.320312,0.446330,
5156.250000,0.446293,
5159.179688,0.446295,
5162.109375,0.446268,
5165.039062,0.446289,
5167.968750,0.446326,
5170.898438,0.446329,
5173.828125,0.446397,
5176.757812,0.446364,
5179.687500,0.446373,
5182.617188,0.446315,
5185.546875,0.446411,
5188.476562,0.446358,
5191.406250,0.446450,
5194.335938,0.446337,
5197.265625,0.446440,
5200.195312,0.446411,
5203.125000,0.446412,
5206.054688,0.446349,
5208.984375,0.446381,
5211.914062,0.446300,
5214.843750,0.446443,
5217.773438,0.446402,
5220.703125,0.446406,
5223.632812,0.446401,
5226.562500,0.446412,
5229.492188,0.446436,
5232.421875,0.446510,
5235.351562,0.446457,
5238.281250,0.446506,
5241.210938,0.446506,
5244.140625,0.446501,
5247.070312,0.446408,
5250.000000,0.446518,
5252.929688,0.446411,
5255.859375,0.446465,
5258.789062,0.446471,
5261.718750,0.446519,
5264.648438,0.446415,
5267.578125,0.446520,
5270.507812,0.446481,
5273.437500,0.446545,
5276.367188,0.446464,
5279.296875,0.446497,
5282.226562,0.446471,
5285.156250,0.446470,
5288.085938,0.446492,
5291.015625,0.446509,
5293.945312,0.446513,
5296.875000,0.446532,
5299.804688,0.446510,
5302.734375,0.446516,
5305.664062,0.446546,
5308.593750,0.446555,
5311.523438,0.446574,
5314.453125,0.446535,
5317.382812,0.446561,
5320.312500,0.446549,
5323.242188,0.446584,
5326.171875,0.446626,
5329.101562,0.446590,
5332.031250,0.446619,
5334.960938,0.446554,
5337.890625,0.446497,
5340.820312,0.446521,
5343.750000,0.446621,
5346.679688,0.446589,
5349.609375,0.446626,
5352.539062,0.446549,
5355.468750,0.446617,
5358.398438,0.446636,
5361.328125,0.446652,
5364.257812,0.446612,
5367.187500,0.446637,
5370.117188,0.446588,
5373.046875,0.446726,
5375.976562,0.446642,
5378.906250,0.446611,
5381.835938,0.446585,
5384.765625,0.446615,
5387.695312,0.446535,
5390.625000,0.446605,
5393.554688,0.446613,
5396.484375,0.446638,
5399.414062,0.446542,
5402.343750,0.446674,
5405.273438,0.446704,
5408.203125,0.446673,
5411.132812,0.446631,
5414.062500,0.446682,
5416.992188,0.446593,
5419.921875,0.446656,
5422.851562,0.446628,
5425.781250,0.446651,
5428.710938,0.446579,
5431.640625,0.446642,
5434.570312,0.446651,
5437.500000,0.446693,
5440.429688,0.446579,
5443.359375,0.446652,
5446.289062,0.446594,
5449.218750,0.446694,
5452.148438,0.446652,
5455.078125,0.446636,
5458.007812,0.446644,
5460.937500,0.446762,
5463.867188,0.446558,
5466.796875,0.446717,
5469.726562,0.446599,
5472.656250,0.446615,
5475.585938,0.446588,
5478.515625,0.446674,
5481.445312,0.446618,
5484.375000,0.446712,
5487.304688,0.446674,
5490.234375,0.446664,
5493.164062,0.446610,
5496.093750,0.446701,
5499.023438,0.446591,
5501.953125,0.446633,
5504.882812,0.446658,
5507.812500,0.446675,
5510.742188,0.446633,
5513.671875,0.446740,
5516.601562,0.446696,
5519.531250,0.446687,
5522.460938,0.446613,
5525.390625,0.446739,
5528.320312,0.446713,
5531.250000,0.446786,
5534.179688,0.446710,
5537.109375,0.446771,
5540.039062,0.446762,
5542.968750,0.446789,
5545.898438,0.446780,
5548.828125,0.446844,
5551.757812,0.446770,
5554.687500,0.446775,
5557.617188,0.446767,
5560.546875,0.446785,
5563.476562,0.446748,
5566.406250,0.446826,
5569.335938,0.446770,
5572.265625,0.446822,
5575.195312,0.446790,
5578.125000,0.446816,
5581.054688,0.446748,
5583.984375,0.446824,
5586.914062,0.446800,
5589.843750,0.446832,
5592.773438,0.446781,
5595.703125,0.446825,
5598.632812,0.446788,
5601.562500,0.446729,
5604.492188,0.446714,
5607.421875,0.446878,
5610.351562,0.446740,
5613.281250,0.446768,
5616.210938,0.446794,
5619.140625,0.446738,
5622.070312,0.446735,
5625.000000,0.446765,
5627.929688,0.446767,
5630.859375,0.446778,
5633.789062,0.446689,
5636.718750,0.446712,
5639.648438,0.446768,
5642.578125,0.446795,
5645.507812,0.446756,
5648.437500,0.446802,
5651.367188,0.446733,
5654.296875,0.446814,
5657.226562,0.446748,
5660.156250,0.446814,
5663.085938,0.446763,
5666.015625,0.446749,
5668.945312,0.446775,
5671.875000,0.446783,
5674.804688,0.446774,
5677.734375,0.446796,
5680.664062,0.446811,
5683.593750,0.446792,
5686.523438,0.446792,
5689.453125,0.446718,
5692.382812,0.446734,
5695.312500,0.446766,
5698.242188,0.446712,
5701.171875,0.446785,
5704.101562,0.446753,
5707.031250,0.446817,
5709.960938,0.446746,
5712.890625,0.446805,
5715.820312,0.446746,
5718.750000,0.446841,
5721.679688,0.446739,
5724.609375,0.446775,
5727.539062,0.446709,
5730.468750,0.446777,
5733.398438,0.446733,
5736.328125,0.446846,
5739.257812,0.446770,
5742.187500,0.446819,
5745.117188,0.446795,
5748.046875,0.446798,
5750.976562,0.446769,
5753.906250,0.446780,
5756.835938,0.446806,
5759.765625,0.446882,
5762.695312,0.446786,
5765.625000,0.446829,
5768.554688,0.446778,
5771.484375,0.446817,
5774.414062,0.446807,
5777.343750,0.446836,
5780.273438,0.446775,
5783.203125,0.446877,
5786.132812,0.446775,
5789.062500,0.446833,
5791.992188,0.446815,
5794.921875,0.446827,
5797.851562,0.446787,
5800.781250,0.446860,
5803.710938,0.446834,
5806.640625,0.446766,
5809.570312,0.446829,
5812.500000,0.446819,
5815.429688,0.446800,
5818.359375,0.446897,
5821.289062,0.446925,
5824.218750,0.446890,
5827.148438,0.446827,
5830.078125,0.446840,
5833.007812,0.446825,
5835.937500,0.446839,
5838.867188,0.446800,
5841.796875,0.446923,
5844.726562,0.446841,
5847.656250,0.446865,
5850.585938,0.446787,
5853.515625,0.446839,
5856.445312,0.446838,
5859.375000,0.446934,
5862.304688,0.446853,
5865.234375,0.446858,
5868.164062,0.446871,
5871.093750,0.446910,
5874.023438,0.446871,
5876.953125,0.446919,
5879.882812,0.446856,
5882.812500,0.446914,
5885.742188,0.446895,
5888.671875,0.446884,
5891.601562,0.446851,
5894.531250,0.446996,
5897.460938,0.446904,
5900.390625,0.446955,
5903.320312,0.446843,
5906.250000,0.446979,
5909.179688,0.446780,
5912.109375,0.446952,
5915.039062,0.446852,
5917.968750,0.446889,
5920.898438,0.446906,
5923.828125,0.446993,
5926.757812,0.446887,
5929.687500,0.446994,
5932.617188,0.446858,
5935.546875,0.446965,
5938.476562,0.446898,
5941.406250,0.446972,
5944.335938,0.446964,
5947.265625,0.447003,
5950.195312,0.446972,
5953.125000,0.446979,
5956.054688,0.446884,
5958.984375,0.447031,
5961.914062,0.446933,
5964.843750,0.446930,
5967.773438,0.446940,
5970.703125,0.446922,
5973.632812,0.446869,
5976.562500,0.446966,
5979.492188,0.446918,
5982.421875,0.446913,
5985.351562,0.446905,
5988.281250,0.446965,
5991.210938,0.446957,
5994.140625,0.447001,
5997.070312,0.446979,
6000.000000,0.446966,
6002.929688,0.446909,
6005.859375,0.446971,
6008.789062,0.446941,
6011.718750,0.446976,
6014.648438,0.446877,
6017.578125,0.447018,
6020.507812,0.446848,
6023.437500,0.447033,
6026.367188,0.446944,
6029.296875,0.446970,
6032.226562,0.446976,
6035.156250,0.447012,
6038.085938,0.446916,
6041.015625,0.446970,
6043.945312,0.446818,
6046.875000,0.446979,
6049.804688,0.446930,
6052.734375,0.447006,
6055.664062,0.446958,
6058.593750,0.446945,
6061.523438,0.446906,
6064.453125,0.447082,
6067.382812,0.446974,
6070.312500,0.447083,
6073.242188,0.447011,
6076.171875,0.447016,
6079.101562,0.446909,
6082.031250,0.447081,
6084.960938,0.446989,
6087.890625,0.447066,
6090.820312,0.446964,
6093.750000,0.447009,
6096.679688,0.447061,
6099.609375,0.446986,
6102.539062,0.446998,
6105.468750,0.446981,
6108.398438,0.446972,
6111.328125,0.447074,
6114.257812,0.446935,
6117.187500,0.447071,
6120.117188,0.447089,
6123.046875,0.447004,
6125.976562,0.446972,
6128.906250,0.447028,
6131.835938,0.446975,
6134.765625,0.447049,
6137.695312,0.447007,
6140.625000,0.447000,
6143.554688,0.446994,
6146.484375,0.447058,
6149.414062,0.446991,
6152.343750,0.447020,
6155.273438,0.447018,
6158.203125,0.447068,
6161.132812,0.447032,
6164.062500,0.447102,
6166.992188,0.447035,
6169.921875,0.447116,
6172.851562,0.447028,
6175.781250,0.447082,
6178.710938,0.447002,
6181.640625,0.447090,
6184.570312,0.447145,
6187.500000,0.447200,
6190.429688,0.447090,
6193.359375,0.447064,
6196.289062,0.447091,
6199.218750,0.447206,
6202.148438,0.447094,
6205.078125,0.447092,
6208.007812,0.447086,
6210.937500,0.447164,
6213.867188,0.447098,
6216.796875,0.447190,
6219.726562,0.447106,
6222.656250,0.447118,
6225.585938,0.447076,
6228.515625,0.447069,
6231.445312,0.447067,
6234.375000,0.447095,
6237.304688,0.447044,
6240.234375,0.447087,
6243.164062,0.447067,
6246.093750,0.447087,
6249.023438,0.447036,
6251.953125,0.447036,
6254.882812,0.447092,
6257.812500,0.447090,
6260.742188,0.447095,
6263.671875,0.447041,
6266.601562,0.446946,
6269.531250,0.447070,
6272.460938,0.446874,
6275.390625,0.447037,
6278.320312,0.446966,
6281.250000,0.447007,
6284.179688,0.446995,
6287.109375,0.447033,
6290.039062,0.447015,
6292.968750,0.447122,
6295.898438,0.447025,
6298.828125,0.447125,
6301.757812,0.447046,
6304.687500,0.447047,
6307.617188,0.446969,
6310.546875,0.446994,
6313.476562,0.447016,
6316.406250,0.447049,
6319.335938,0.447064,
6322.265625,0.447088,
6325.195312,0.446945,
6328.125000,0.447027,
6331.054688,0.447002,
6333.984375,0.447086,
6336.914062,0.446930,
6339.843750,0.447021,
6342.773438,0.447007,
6345.703125,0.447073,
6348.632812,0.447035,
6351.562500,0.447122,
6354.492188,0.447023,
6357.421875,0.446976,
6360.351562,0.447018,
6363.281250,0.447090,
6366.210938,0.447046,
6369.140625,0.447132,
6372.070312,0.447073,
6375.000000,0.447047,
6377.929688,0.447039,
6380.859375,0.447071,
6383.789062,0.447009,
6386.718750,0.447072,
6389.648438,0.447006,
6392.578125,0.447104,
6395.507812,0.447041,
6398.437500,0.447122,
6401.367188,0.447065,
6404.296875,0.447013,
6407.226562,0.447060,
6410.156250,0.447071,
6413.085938,0.447109,
6416.015625,0.447058,
6418.945312,0.447040,
6421.875000,0.447152,
6424.804688,0.447055,
6427.734375,0.447134,
6430.664062,0.447076,
6433.593750,0.447143,
6436.523438,0.447113,
6439.453125,0.447123,
6442.382812,0.447145,
6445.312500,0.447202,
6448.242188,0.447062,
6451.171875,0.447113,
6454.101562,0.447142,
6457.031250,0.447134,
6459.960938,0.447083,
6462.890625,0.447152,
6465.820312,0.447099,
6468.750000,0.447097,
6471.679688,0.447108,
6474.609375,0.447159,
6477.539062,0.447155,
6480.468750,0.447187,
6483.398438,0.447104,
6486.328125,0.447158,
6489.257812,0.447140,
6492.187500,0.447162,
6495.117188,0.447111,
6498.046875,0.447217,
6500.976562,0.447041,
6503.906250,0.447154,
6506.835938,0.447114,
6509.765625,0.447127,
6512.695312,0.447111,
6515.625000,0.447157,
6518.554688,0.447098,
6521.484375,0.447209,
6524.414062,0.447125,
6527.343750,0.447155,
6530.273438,0.447151,
6533.203125,0.447196,
6536.132812,0.447160,
6539.062500,0.447182,
6541.992188,0.447185,
6544.921875,0.447181,
6547.851562,0.447056,
6550.781250,0.447172,
6553.710938,0.447146,
6556.640625,0.447158,
6559.570312,0.447096,
6562.500000,0.447190,
6565.429688,0.447180,
6568.359375,0.447175,
6571.289062,0.447101,
6574.218750,0.447154,
6577.148438,0.447149,
6580.078125,0.447144,
6583.007812,0.447189,
6585.937500,0.447218,
6588.867188,0.447130,
6591.796875,0.447146,
6594.726562,0.447227,
6597.656250,0.447158,
6600.585938,0.447143,
6603.515625,0.447205,
6606.445312,0.447027,
6609.375000,0.447167,
6612.304688,0.447157,
6615.234375,0.447249,
6618.164062,0.447157,
6621.093750,0.447217,
6624.023438,0.447109,
6626.953125,0.447102,
6629.882812,0.447201,
6632.812500,0.447182,
6635.742188,0.447164,
6638.671875,0.447214,
6641.601562,0.447146,
6644.531250,0.447127,
6647.460938,0.447131,
6650.390625,0.447141,
6653.320312,0.447154,
6656.250000,0.447164,
6659.179688,0.447108,
6662.109375,0.447174,
6665.039062,0.447062,
6667.968750,0.447187,
6670.898438,0.447108,
6673.828125,0.447196,
6676.757812,0.447095,
6679.687500,0.447154,
6682.617188,0.447091,
6685.546875,0.447118,
6688.476562,0.447091,
6691.406250,0.447104,
6694.335938,0.447156,
6697.265625,0.447071,
6700.195312,0.447073,
6703.125000,0.447118,
6706.054688,0.447116,
6708.984375,0.447133,
6711.914062,0.447091,
6714.843750,0.447129,
6717.773438,0.447093,
6720.703125,0.447064,
6723.632812,0.447009,
6726.562500,0.447148,
6729.492188,0.447063,
6732.421875,0.447068,
6735.351562,0.447138,
6738.281250,0.447088,
6741.210938,0.447055,
6744.140625,0.447100,
6747.070312,0.447043,
6750.000000,0.447105,
6752.929688,0.447068,
6755.859375,0.447111,
6758.789062,0.447060,
6761.718750,0.447128,
6764.648438,0.447093,
6767.578125,0.447135,
6770.507812,0.447065,
6773.437500,0.447046,
6776.367188,0.447067,
6779.296875,0.447095,
6782.226562,0.447155,
6785.156250,0.447117,
6788.085938,0.447079,
6791.015625,0.447074,
6793.945312,0.447069,
6796.875000,0.447111,
6799.804688,0.447086,
6802.734375,0.447131,
6805.664062,0.447038,
6808.593750,0.447086,
6811.523438,0.447064,
6814.453125,0.447121,
6817.382812,0.447102,
6820.312500,0.447139,
6823.242188,0.447111,
6826.171875,0.447069,
6829.101562,0.447063,
6832.031250,0.447180,
6834.960938,0.447079,
6837.890625,0.447156,
6840.820312,0.447055,
6843.750000,0.447134,
6846.679688,0.447125,
6849.609375,0.447178,
6852.539062,0.447157,
6855.468750,0.447134,
6858.398438,0.447188,
6861.328125,0.447185,
6864.257812,0.447187,
6867.187500,0.447188,
6870.117188,0.447066,
